Address,Category,risk_score%
0xb197af2df029e3367316adbea2f871fdb011ccca,scam,100
0x2196c848b8b51a90e8e12d3a18fd5741f4202301,scam,100
0x02058ffc151cfb538df97c9ffbbfd0319570f091,scam,100
0x93574d7c405717d80520944ee1cb72d327b01df5,scam,100
0xeeb25f2ced8f964dffd6c84735a4779035f6c127,scam,100
0x00000e32e51011e28958d4696627c82c3dacd5a6,scam,100
0x5c724bab1dcd608e4f5c24d51b3fb385ebcf2314,scam,100
0x4e534c5bd589f74cae608948722a3828e138ee17,scam,100
0xce523e323fa348bb808c7f81bea3ffd0edad2afe,scam,100
0x1736f0b82d21099375aa67548edbc9317fc5c529,scam,100
0xc43c8d134a61c71e1b603b875a0396533dfd9a2d,scam,100
0x56490c48615f663cac98a1f01e22a2a052536aaa,scam,100
0x477f32f76563b1a6a2a53a5429630ea2b5248f85,scam,100
0xe5ff1e2c59ac12a192ff0ef8203458af80d6b42b,scam,100
0x91043168cf5c256df824038f1b7200eb7a5ab90c,scam,100
0xa62cc0cf8bac638cdf0839ffdb0aee05b4cd1f2e,scam,100
0xa7582b4e94b2b4be7c4ae4bd3760f2c3fb11cefc,scam,100
0xeb758d4205292dd70164e2663c3dd4d13ec40506,scam,100
0xd1617d2259b8c5ebf9ae336c34b48d0b4e173fef,scam,100
0x576a0c5e841e008d8c9cd760ea9df5e2ebe1544c,scam,100
0x6e8b5a4f3f536b7b65d4b46160f2fbcbe0719caa,scam,100
0xe5e1191f97025024685ea26567c4cbba370405a2,scam,100
0x62367399903ccaf191293fcca8651b69a036f7f4,scam,100
0xee18e156a020f2b2b2dcdec3a9476e61fbde1e48,scam,100
0xb20cbb9b3272a98e2b3d3a734d87537346b21fa6,scam,100
0x0f38daecb3fb7b87a8d3ed168822c1bc53e8202c,scam,100
0xcf70c00655ec4356005983420b7adc866316713b,scam,100
0x1ab45960fc7c38b5087d2b930a2321b01c2f3ceb,scam,100
0x981300144346690938f89761ae83f27af4bbacf5,scam,100
0x35ac10fa8e4b2af244118dcdedd986fda2609970,scam,100
0xdcf1721952a72184a23d338c050c71f7dba754f3,scam,100
0xed38e12f2a6b19c544d1144ed306b410070b8ff5,scam,100
0xb2b5745a79c63bee51cc01c035f87a2f0faf69a3,scam,100
0x03bef4bfbb4951c7ea53b7124d8dbf6e33d29bde,scam,100
0xdb9a0ef90ff67b9d0ae480565f7d576f0fd52431,scam,100
0xc3c592eb862d94567c14360edb2ce78ed5769a00,scam,100
0x7b9fed811b80b9f089b5e578a20acfc48aca8b20,scam,100
0x2bcb5e087a59a8cf8d96969ccb8f85c4705f20c2,scam,100
0xd719b4f91e57d13f61f4b2fe0a10ec0de64ce02c,scam,100
0x4ac1a7bcca0a3276fa0d03dedb2dd4cc4bfe7faa,scam,100
0xdb7faf0f7b587235efbe9b1142d43347b6c56c2b,scam,100
0x0fe39ddb5875d72f190bb24e2b1bdba711de7fc9,scam,100
0x0875c0774494a3cd9a2510f19fc5f2d5bc05b8a8,scam,100
0xf602b115f20835267d59200841e15ad3d3aa4061,scam,100
0x9736b5344e12be486e344bff3087922f90b18e3a,scam,100
0x2121670ce3b1e5b90b423cc44fe34a4e1fe0cf13,scam,100
0xd68ba2beef81a89a20a4de53878b93a4bea657b8,scam,100
0x900751ba196fb70f5e5c1da7d9ca07c1ec9dd67a,scam,100
0x00dbc5d9f5c3cfb4f9f889ad0bf20650a21c6c39,scam,100
0x0d5d6005fca3d29a3c494863fecc6b0359786e30,scam,100
0x8d6d3495294b6dd0dc4ff3bd93a5e1b1079c2c35,scam,100
0x8f4ed737de54707c452b1a6e55df3b72fc41c9f9,scam,100
0xa1401dcf74f3c15df9ddc87aebccca8d9f446255,scam,100
0xccf711e5634d4fb86a8226fa5eb1093fd82bedda,scam,100
0x8c97da5398784b38204dfa9ee4931a8af7f83b0a,scam,100
0x231e4c0166e24efdcb4c428d5feaff73df7351a8,scam,100
0x91e159d55e1a1f551306194bb0182ad5c2ff3389,scam,100
0x9be62ed7428bdfb9aeca9098176ec2a0f086079f,scam,100
0x39b6ce3428068ce97db218fd2f8df6909b331308,scam,100
0xbd1c7f0bbaee63016fd2088d183eac63e23a3bb1,scam,100
0x1b3b93a9b0a43e33da2726a3f41caa71e0ced5d3,scam,100
0x94ad5c97933753e649feab92b9a4ac660f2a5e05,scam,100
0x3a6e47fb0ce7108be8f1915543f8435ce0eb2069,scam,100
0x9f405a998dd00932da103ed53c07e4d21b4419b3,scam,100
0xdcbb7fdb47112d85de6ae2936d0542c9503da58c,scam,100
0x9b4a4704f8a8e26117f8fd2b0fb1a7479aef95b1,scam,100
0x6741ea97daadff57309b7e158bc0e46219b60e84,scam,100
0x413b55de043c6b0dd99edd77d10d781af8e8e0c2,scam,100
0x986867aefcc55f1bd95f3b4ded189eb96c36ad39,scam,100
0x3681828da105fc3c44e212f6c3dc51a0a5a6f5c6,scam,100
0x4d8d2481073e823d3d5569f2ab9c368c857344ca,scam,100
0x95b5c8eba4852fcf62decb4a158f727cd78297bd,scam,100
0xd4b0ee0176c230693569dd759a8a3cc865079d1a,scam,100
0x9dd2d51a38bf69f9f91499fc0ab019e7816dfbfc,scam,100
0x70d2aa8459fb92b862e7806ef474a9ecaae6c176,scam,100
0x3ddbe3a3c7a320612688352effb5ddc0bbf7b5ac,scam,100
0x770056dd0c34f3f33f5bb55f2fb4f2199c41ed8a,scam,100
0x1a8aee5d4a8ccea3fb1bf87f75d7b2c1c9bf1f53,scam,100
0x419bb81f26a32f4f7fe08a72a700e446aed47ce6,scam,100
0xf01d89110275b8d93e27cbcc9aabcce74126195b,scam,100
0xe078f809e7c766acf8666ab94189e3fb86833458,scam,100
0xc440015b2311b109949309a81624fb4dbadecdd0,scam,100
0xb5c06ce49d0c63211e5d335cf42ecda5c3f30d8a,scam,100
0xf07560e172912c8b52871b0579aea61481020204,scam,100
0xf0f000bd853111d6f2f8869368df4599b0bdc9b5,scam,100
0xe483245b181a6b09a27ac451a77f22a6cf84f704,scam,100
0xf52426340e0548a8d58b970f2283e22c1bb10f4b,scam,100
0xc909b536c02c21db282825f4a9d2018448460122,scam,100
0x3adfe5ce233fddf99bc8525c57f89e20fba5a302,scam,100
0x87ce21cd1447bc968009e03d4f0ccb7752bedd13,scam,100
0x5d9deb46b83db127c092f71138b72326eea6fb3c,scam,100
0xbb53be0690ae7256833099a1f01125eb33445692,scam,100
0xaf483a73ec5c166b32240e6720d8f028c56fbc8a,scam,100
0xb49848c55cb01123411f7b1e73b9b2725aac9db5,scam,100
0x9a56ada62de0a0986210a4e4f85d4f4f7929d337,scam,100
0xa78ec860a66a3a676e767e3bfb3ffbea3e7efae8,scam,100
0xf8e273816910007247f37ee0125ee94755f5db56,scam,100
0xfbf83d7b29c5286b4745513b6a02279218dc564b,scam,100
0xa77db707916adeff81042ca57656931ccd8f428e,scam,100
0x964432e4cfdf1463167d21815bcf9463cf19ea49,scam,100
0x631887621d2f1b1189c6086979eb76cd0457bafa,scam,100
0xd4342a22d8c294f792234303ca9167a4751ea9a3,scam,100
0x7b53d9590dacaa8edea5e978f8d4e68a0db06515,scam,100
0xaa0ecc96571b4239f4d0e350e2cb4633db6ab298,scam,100
0xd3cc87f9070e339c099f01ce4c499bde2cd90f3d,scam,100
0x0111a93692b5ccff5c4b006d88d82664f76dfd21,scam,100
0x48a421a2905fd4c021d075ec049d1db2433242e4,scam,100
0x5653b0a525a73ba2376e7f97e50b96f5f01531cf,scam,100
0x389cc7a509555511a9b54ebdd3b7ee10348b8c8f,scam,100
0xf61d36a410f347c9fd14c7f0f169d04223e187fb,scam,100
0x80e23a71343df6320824788b0466d05fcd679da4,scam,100
0x1da02ac05b1fd3e97593ba2aae920d772727380b,scam,100
0x05e7e06774ffeade0e77a7a58e8a16738f30a2c3,scam,100
0x1e5c3a25a478cb23de3843f518582956ba1d2ac8,scam,100
0x2b281df19308645a24effe2f4873143600f02155,scam,100
0xa6f75494c0fcde3a6abbf4c313103bd5759d3e71,scam,100
0xe55e8106d4be6887d98774b464e8bdfc38ec0f63,scam,100
0x3d8bbb378e54686253af6803efe4cb0e8e301422,scam,100
0xeff58c33efdf42770942ee1c66648db97286c383,scam,100
0x6456b53971924d797a1a05e36daf0d3125f16a32,scam,100
0xe37a8a7e0f5d9b0662116d820914fba7b5e4c2f6,scam,100
0x2a57f63b0b0fc2ca8846229e597c52fa2cd68432,scam,100
0x6d133d7541f3368c585aca69d018126c7bbc4467,scam,100
0x23f345e3ffd537eaacf3da0d59a511ee5f1c5717,scam,100
0x45ae2dc5af4337900b2dfcfaf480d8036ad5df75,scam,100
0x646cb4fac8f9f5b86deda2757eaa6d6a4c82f793,scam,100
0xceb3f016e6b1cbb5b1ec599cdce90bbbb8bc7664,scam,100
0xcc2754337ce2e9f5867e5078354d2b1e59a2b6ba,scam,100
0xee4a42bcb8efb34e4b8f620fe148e5f07aa4e401,scam,100
0xfdc328f3f978f65bb9038ad2d6b8079bf1da66f9,scam,100
0x343a88ad3eb8c900b0b3b6935129a8bb0011a5e9,scam,100
0x4e87016fd144e1716b9985afb704fc359d243a4f,scam,100
0x9e124aea1f0911bce46004c2f231b529c173477a,scam,100
0xf499223672c6283759d7a4754891ab67a7ce09f7,scam,100
0xed636d9c72ddd657fe6f74ebf2220252b3904994,scam,100
0x1722436730afa8f9a8a564289081d0f015d366f1,scam,100
0x0c3125b6a0f973249918dc398379553bf4defc04,scam,100
0x6032d639e634e788fce323b316e06d18194f99a8,scam,100
0xabcf11ac565699246469da805af47975b883d792,scam,100
0x35aa21bbe598bb7782b97a6e3d1676b8d41c7a48,scam,100
0x39fa19f4597f426ff743c6bd1da1b9bde70884df,scam,100
0xdd96b3607afab6266b7518b3c2ad47e678716879,scam,100
0xe336327426b8f95a5f5eb1f74144fd9065069c28,scam,100
0x23471dd00e1c1e470daa920a4cefa35b89887c13,scam,100
0x2abc2ef47570531d026b9d8b09defc7f2f2330aa,scam,100
0x421df188acc8adea192c0511e3ac0a5a8ee389e9,scam,100
0xe3b4ffdd5995f8442916dc8101ddd22c983f1198,scam,100
0x45978fb0fe38db2e4e54e866f9000d5f8d3ab7e9,scam,100
0x7dc6037e4f84a44f67356eca1825fd5b97fae74e,scam,100
0x74f772d9887a0adbd87ba53e91e3ce821d0028ee,scam,100
0xf08ad4086d2ef23da65cf1008eea37d1c89014ab,scam,100
0x14c0bc72b6023e3d8f8f2d37fad785bcc32d543f,scam,100
0x72736a91f746b8e0c446b32948bb7cd8c2f8c54a,scam,100
0x2a6d8021861f27ab992572d8689017b7a83c989d,scam,100
0x938fdac116de11faf8e682e93dec3c849895e380,scam,100
0x48298529042c8c0f2b6c981a65b8400713e64f7b,scam,100
0xb1575e4fc74d08101b0875d303e5dae515d909c3,scam,100
0x52414069b0af176210603ef8621d0b0d6b669e6a,scam,100
0x903fe18b6023db2c58623a39b064e7b3d3fd7740,scam,100
0x7fa4cbcfed0362516ab52c16d4fde35a72a5c829,scam,100
0x4360325de602b56f9ec7f9a88cef909f249d5677,scam,100
0x15a99893dc47bfae5b06e9b4c8941aaca60f8af5,scam,100
0x07cfb04588154b06e3958b5d70408244102014d5,scam,100
0x875c9a271eab0daf1f78d061879784a24c044b2e,scam,100
0xbf471cc7379befe3612cec5b6f24344415da4f24,scam,100
0x63cdd7f7f28727e6a5d16418c402073ff48b8e52,scam,100
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,scam,100
0xc91293245b669da19a96cd85d40bb9c203359657,scam,100
0x85d642eafb5f15ef54852b57302040ab066ff2c4,scam,100
0xf6ce1549a57f39238b47569a4787e25e5d695d22,scam,100
0x62ee4a3c690c9660762c52bf1a232365c86c879b,scam,100
0xd1e12869f076f1fc88ced475144d372988bd6b97,scam,100
0x99947568fa087b633b0677fe4487873da4d43318,scam,100
0xff96c1a8cd66ea0db71908e8c6e47cb39baec608,scam,100
0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,scam,100
0x813bb04b3cf705fd42325f7c552e804a32fbb84d,scam,100
0x4a8b69bd663e6967a118456a30a51495bdba704c,scam,100
0xb0d2d2791657ce6cdf48b77a1e10f62e9b4ee74b,scam,100
0x73d6b01f55e81a48155b0174c1f1386f8a6fe0c4,scam,100
0x6e8e8be5b2ec8a60324336d8e2dfcd38f649acf2,scam,100
0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,scam,100
0xfc74fb0d5df08ec546a3da18ccc7fbcbe031f5d8,scam,100
0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,scam,100
0xedfe1d963b32a89e05dd0bc0e8f595b4b9afb544,scam,100
0x556456a0c6106e8b5bd0ff08a199fc7ec500e051,scam,100
0xaaab7c31ab03a15aa60f4df217b351677e5f07dd,scam,100
0xd1dc670608c00e8e6378062b48ef5911b068ae3d,scam,100
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,scam,100
0x2e02b825813f2040632d41dfd00fabf82df25eff,scam,100
0x6d0b87b8b8211c0fcb37bf043c6f3204b593a796,scam,100
0x90535c2fbc15e9dcdd95d60dcc1f80321e22ec7b,scam,100
0x9aa722c9b6e63325797e1b2f8ff6873e44dd17c1,scam,100
0x233772b61331e4355c5a3acb1ede5f0793eb273a,scam,100
0x7b16e9f14cb9fd74bf254c620996c7f4750ab1b4,scam,100
0xf9c8c57fe9eaabc5dfef8a8d03ef308f2a28c91c,scam,100
0xb6adacf355031c10b4fd70ee7fb4aca88a7c216d,scam,100
0x8ca61e380ebbebe412b5787a20b6ecdf2ab21997,scam,100
0xb733a811edf703701d2403d8196df87306bed6d6,scam,100
0x05e85d73eaf6fef228294fdf867abba98552a99f,scam,100
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,scam,100
0xeaa4b711e7c025899460b429bef1ff8155ba4c66,scam,100
0xfb03e59c83b984da0f6a5575b955541af28ccc65,scam,100
0xf0b53b0b187e576dbf17ad23037a8a293faab0de,scam,100
0xdb850d7dc1ade8ec00ce4269e732d3aa44286f73,scam,100
0x48dcc01a31e38e14f6a63846e371c6e9cb0c3f3a,scam,100
0x9849424a2f3516b70b56d70330c45c25dccb2c02,scam,100
0x839db3994bef8842c0809ab84996ba839fcac11e,scam,100
0x2c1df1d2b053e2bf89bb5251af392bc962326e51,scam,100
0x4dad23689bef624af5d1757a56135901c915fcfd,scam,100
0x4a8264933388e0f526fee7b5e2b8a9ad74d1a11c,scam,100
0xe3bbcdf129da8cf2b4e9c4950e343a693e9229cc,scam,100
0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,scam,100
0x55782237a7e2fb8eb46c22e34f13d3a162286cc0,scam,100
0x775ba1603f538f462a287c19efb77b9a616499e5,scam,100
0xd3684115c5aec3736eb02cd835c53dcc7ad09ff2,scam,100
0x5526dc369bbe6b9b2c5e64bb368c1d3ccfa58271,scam,100
0x54189eab44661be1b081b4535c050230a787d816,scam,100
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,scam,100
0xce82f4195c47110978099f86d2b33a8135f71974,scam,100
0x4121cc82607ebab3f334e067f37fe2709c403bf6,scam,100
0x297a88c749273f2de6a378a6015dd624d993c671,scam,100
0xcd88045ecc901dd6e0beb11381d42c10429042b4,scam,100
0x8715e3e9cbe013bf54de58431a078a650b2ece1a,scam,100
0x6d0aef62e321cf1afb74a4a305f380d9f5c34c8a,scam,100
0xb997fcd0574052a26f68518afcb30fd46ef3f90f,scam,100
0x3bd49b98ffcc5f717eed0c9e78a276ae979de6e4,scam,100
0x837d87448df3e3cfbe1d613287e2c16d6e8a811c,scam,100
0xb6751b16add74242ea28131ae7008f093734e455,scam,100
0xada33957e96a59265345c75e9d4151dad5665270,scam,100
0x3d3337c3f58d6a09cee493a4111ff8b7df8ad001,scam,100
0x4e8f5917a0823a51206b8caee095b0995e8dc943,scam,100
0x798fb97bda4db2bdb5f75553f5a1ba73a5edcf30,scam,100
0x81053c561fd1e5305d05c651fcc2ae7c4ae2cde6,scam,100
0xdf7ded886067e693f50adb227cf5c0421ea351b8,scam,100
0x3786db0c02ced8434623b460781dbccd40b608c4,scam,100
0x002bf459dc58584d58886169ea0e80f3ca95ffaf,scam,100
0xef8e0acf5046d418c681d4b9c181a4332bd46e8a,scam,100
0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,scam,100
0x7b433d46e875fe540b1ea2d3011113f1b400d3d5,scam,100
0x425e0406395243f087100c8f7b67c02217974123,scam,100
0x135a24a24e524de187efab379fc655061a67cbd5,scam,100
0x9852286460022e5151381361ba4271c7272cf966,scam,100
0x7d52327b12afaead317552a1e96bc55eb8e0e52c,scam,100
0xddba58ab70a50271bb73de9a2a191bb4f781e0d6,scam,100
0xc3cc3230d0c50dc3a3a8cf77f6d6fa0a618bf5d1,scam,100
0xee073abfca2ca2b2a15247401a12602e35d5e974,scam,100
0x5a27a79f5217cad7d95cefcce0ecd18a4c33df84,scam,100
0x4684d57d2fe38b7990d6d82760922da0928e4eda,scam,100
0x458dea31f89d70ed1923d414e4d4a72e98ad0a4c,scam,100
0xcecf09f9b5c6d4d7651cb83ec8522d5879a300b3,scam,100
0xe10708068c2c17b1d13ccd2f0b572fb737fc69c4,scam,100
0x2a1cbda9f24255ff3489561af72342871c06b7a3,scam,100
0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,scam,100
0x718ee443ffdf50b30a5e8226d4ff71e605c5ca7c,scam,100
0x821efcb121b9c646dc8d5fb61e9c8ee9c30ba9e4,scam,100
0x60e6a89060b325148fe247e9e1c0d090e2764ec2,scam,100
0x434e9f6a1ac134fda3e7ceb3fd67c3d9b3518737,scam,100
0xf94c71665124b46c2ecc6f364c6bc793c0ecf3be,scam,100
0x8e073326377b34d039f7b2cbb28cfccedd0b91f2,scam,100
0x1d4dce520b079a3e3d971eb0b93b1840baf989ab,scam,100
0xfd20d39244a4ff63cea5a6965634afe7afeaf23f,scam,100
0xdf1ec2e44a8b1774b068ecfc5ef1c937a86baf3e,scam,100
0xd36b818cc8be57aa48aaf4491b3950a1b5cc97ec,scam,100
0x0971be0b5ac80af27501cbe2936db48e6c2c118e,scam,100
0xae49d83f54aba8c44cc5195ead928b344cdca449,scam,100
0x41dd52240cf1a3a250ac57b112cd61d90f185cf1,scam,100
0xa6d1fcaba6a2cf4c38c6d9bd494d3c29da104158,scam,100
0xd6657d73a8e994ff83bc2761802456c85f966ee9,scam,100
0x7bed530a0c85562ceff547df75cd4cf70a5a5eba,scam,100
0xa2818e01a3aa1720ee87164fb81de1509a286f4d,scam,100
0xa6142413486c95e68e4da1c05ed85791cc727bd0,scam,100
0xf49787d8e47bf62d860ebcc84c57d456347aaa4c,scam,100
0x9af3bf0b0a117d3fbfb37dfc7fa67f9a645488fc,scam,100
0xe0b13c073e8173b06062c69a160ebb54e2af86c3,scam,100
0x0c5c5eb4c5601ea92bbc1cbb664c1e98f42d98e6,scam,100
0xc9f4599726b1dd12f4a72f8e3234fea79d4d6fd0,scam,100
0x5c4d6c7b7f7efebf6208e5677f652eeff9983b7f,scam,100
0x1a2893432d0615a0764a311b5d2a6062dc212c9d,scam,100
0xe1336320e4f593a79c80cba5d9f18f0657aff1c4,scam,100
0xcabb89cbca9fcc8e0866c5dc3ee9e4b368d0a4e3,scam,100
0x3dfffddfc0a10b27d5e697f5f0e319e18a9d6d4b,scam,100
0x52119490822a148068547d3d6198702bc1423581,scam,100
0x5304756e1d2fac3bb7087154591603adc3904c69,scam,100
0xebafd35cb6e37c8b95a2ae12caeae32cd1ef66f7,scam,100
0x0059b14e35dab1b4eee1e2926c7a5660da66f747,scam,100
0x6124f244fb0dc21efaad3ed8523d406a1d6e7597,scam,100
0xcf554eac4c260c456d548f00b8e72358174d2311,scam,100
0x0b001279e3324f22c57c88fdbdefe71ba183fbb0,scam,100
0x5fae64a5306672c79e4654873960b20611ea548a,scam,100
0xf34b357fe1538a67b88cd39b90c45ad36496dc39,scam,100
0x69ff68516cb36384546786243e1f314d7b9c7e57,scam,100
0xc25fed458cd7ee6948729fad58bebc640bdbcd18,scam,100
0xbad41e5412ebaf22b8ec127521060fd9fa29bbdd,scam,100
0xbe2706e85f72f16c7121a5c03d0c87184a97c808,scam,100
0xef79301402010f85b14ce5a931ab14e6de60bcc0,scam,100
0xeee82b5761c48cf895e3fe1a6ebff3be3704bbd9,scam,100
0x6194338943d1fb18c4399f042fe9790e4b80fbac,scam,100
0xcb07eebca7c8705da415ff23e64ac4d201f3a83b,scam,100
0x90b7ed2dd3c9a8eb82044ee2268cd7d8945eace3,scam,100
0xf80be608e2d2fd5f6f1a03082379f7ec0c9967dc,scam,100
0x20fcd427f514f06e74ea65cc1c45d962e0611272,scam,100
0x814e1158dec3d861acf78fd591cb377e6612628f,scam,100
0x830b99a1df212abe46c2634f4a0d26685b2b83cf,scam,100
0x942025fe4662ad0fd2801c094a5217a16b05cd28,scam,100
0xa0b8cc5136af24813d89fff39aa1a31c7bf7e683,scam,100
0xc0ad01e6f283d5f29930e479b9e9588107230983,scam,100
0x82744ba0766bdee409885c2186c44a4a73b0c97f,scam,100
0x0e8f16e39234a164d75d18858b9a90dd52aaf361,scam,100
0x345092a86c71a7f3a4efae41ddd6de67a6a13e10,scam,100
0x6fdb2fe7ee003472de92b039de2d7e56f2e91e6d,scam,100
0x13860a679d2395e4bd1d552945cd7c9309ebe1ce,scam,100
0x7fc256c1e50784736f2e2f982db62fb77487ed11,scam,100
0x47e3df1892c90f952b7f9c8d127bf9c129991014,scam,100
0xcd6a68c4205bf5dfbb0729ca179c144c9eaf314d,scam,100
0x9f0f3f5c23ba4749e6bfdbe0795389e36159f008,scam,100
0x4b51c31c6cdecf114563f4dbca368644cf3c2910,scam,100
0xec77d8ceca2653d9d2ff5772cf58684a6fe579fb,scam,100
0x545f5e5c54d8ac72af1c7de8c070387b73841a24,scam,100
0x20fe1d0e7f2a15469038b11154627b8a299b301f,scam,100
0xcbdd1f8e116be13a35617e0559854c50469c680d,scam,100
0xe63e795f5ecba36f57067bd5579d0e15be9e7e4c,scam,100
0x032fb380d84917d408ea172383cf214c28b4fe21,scam,100
0xaa1ea8f6cdeeb491d9cf9fcdfc8fec6b4040d1c4,scam,100
0x126de4b8b4e10840e7931e5858425f35c99bd323,scam,100
0x5d156ef9b1f8bbc3ce1eff16a3834e8cb3543c41,scam,100
0x9ac6ee80718c0e3f3ece956cc52d02c6ec8a1dde,scam,100
0x7a2bb19483e0df6fc7d5159e2f70480cfef4c50a,scam,100
0x925b2b9371fdf0e21597fafc3d379cf3d2160277,scam,100
0xbe11d0d38ef4857224032afc9c96647492f726ce,scam,100
0x574b7e93b755fd36e6a62ffbc25be94c65a929e8,scam,100
0xb7d8c320cb7d1de6f7e62cf65146ead4be48aaeb,scam,100
0x150f70875c0229daa9c46e461498f81ab9a76a81,scam,100
0x18f3c8cc8e628db33c56a22ddb092d1af9fc96b3,scam,100
0xe75cb1646422dd9db0b47647ee5545f6be341fb9,scam,100
0x1135a2f00edde3e66735ca31dcd4ca817348cb24,scam,100
0x32a4bbfa9f55cadeb0b8f33b2d9499c524987f40,scam,100
0x5fc2d416388fd1c07ae7e4a10b79a498eb4383c0,scam,100
0x9df28f9d9fdf90495f51cebb4e6eb00c480cd57e,scam,100
0xfb064ac90e16ce61fd644652be5f1959eb5748b3,scam,100
0x28be673a550c3946b031a6d42aa745f9f6e04280,scam,100
0x7aaf74cdec6da05f41451d6f2d1f17c1a84e5b14,scam,100
0xd38f1a526a013d846b48beb642ced2c49cc3d29f,scam,100
0xefdd858ed5c9df1b977784c3041140eea533b48c,scam,100
0x0ce2eaf01543132b88e5e8156fcad978994a9cf6,scam,100
0x181b89f4002d2cde8aff8d98ae7805eadf690ea4,scam,100
0xec4a36becffe26754a7158f2017285e8f2ba4543,scam,100
0x3f37442c8b76fd15e66bbe6865540a7d657712ba,scam,100
0x034963994aa22d86f7acb42252b6de7488adb0ea,scam,100
0xf880b70ce700297f70ffad94eebcbc7ead6b1b48,scam,100
0x4c6de024527aa08f5f21848754da4c88d090af14,scam,100
0x62e8aaffb7568cec94b0e15e7b4d859302d65ee9,scam,100
0xf58bfbc4955bd36b83a9fa9cbe353918bd3a987d,scam,100
0x2e8f621fa42331cdb8489b7048b5bf6a97284f85,scam,100
0x1e6a9ba05c5b538fb200056db77d70c63f3d0193,scam,100
0x8c3bd49ef2d468e80879eaa230538aef08a44175,scam,100
0xdee993d994f06bc06144aeac1e78bbae3b06136a,scam,100
0x4b826ba0795b76d5f3596abe28a77e6d3cbc3a15,scam,100
0xd49ff3bbb2b2b82538baf25fd5551186bc4994d2,scam,100
0x3c7c92bbcd9de6d93c04c2f3544c837da567d805,scam,100
0x69c24164b73693656747759181fdbe24ac9607c3,scam,100
0x1b5eab73aed3e7c9b889c0fb55ecb44a0dcb5a6e,scam,100
0x18b7a24c0ed9bf05e968d8b2cafc1f6c561ab82b,scam,100
0x5e29fe8997059e766819055a2c10d2ea305ba92a,scam,100
0x1d49428c8d20fd5f22ef44de07d09612800b24ab,scam,100
0xad853d8a602c44e9b126fb6e0a4228ea91c486f6,scam,100
0xa3431f8648fc1307ee7435e56cbb14d9c7a13724,scam,100
0x808be229f98fd0f22d90008bff6bf77cca15d229,scam,100
0x06d0bab6af8fcb162f044a0fe5eb56dad29735d6,scam,100
0xd9356a97016bfe90ed4b793289feb812c58ac127,scam,100
0x2189b1eea27f1d19bc2c61d991068ec947d8ec7b,scam,100
0xd83d2b3c816f3923867f4c4a5fde46224e919236,scam,100
0xc859d7753a0295d8b88be34014a4956e15a2b745,scam,100
0xcfab6ae6d403fe4d1500756b301028162b670355,scam,100
0x6441363696bb5377477e96d3df05604732e7ec35,scam,100
0x25381a98c848c445c21211b0e365175435c1ea8f,scam,100
0x2e8243757a3e4c829fee9ebb672bdb5b0de4085f,scam,100
0x36b64bb5b3850c1a412f422f36ab30c11b6b94b3,scam,100
0x06105bf02b36dd91bc12c9ac2f1c8858cf3acc26,scam,100
0xdf283ef5c8baaa03c70ce3e7a554ca06719b5f17,scam,100
0x54ef7cb98fe97ed02ecfef1726b1a3ef9f6382e9,scam,100
0xcda93efbde45fc661fe07ec0e42885bd498d7ad7,scam,100
0xb5004cc4faf99270356740dd6ab217ea89ed515f,scam,100
0x8084c9a98ebdd0314f77e738982859fe85380582,scam,100
0x41e40b666a093806551cb4891ad687778ce74bc8,scam,100
0x67f0b6922e533b2a967d7a856a96f9b8f59d8be5,scam,100
0x71e10ec3021dc58fbfea484c6da226e7b6f61507,scam,100
0x457f4aa8525caaf4a4343988bb18ff6610450bef,scam,100
0x07b1105157c99f4ee9e6033abd7d9f8251873094,scam,100
0xf9c87dcf56598ce676fdda2febfdb3eb45e5007e,scam,100
0xe695c41faebe1a4753d5ede23db32541b137079b,scam,100
0x53ffe7422c7c1769e5183377bbf2f6858b0d74de,scam,100
0x8e22c4713896cf2b69a0cc1b206c8fad980db322,scam,100
0x6df4c8316d9584aeefa68ba40af5b4e026d1d030,scam,100
0xd5b32a25bb674a3fdd5faa0549276e6d192982cf,scam,100
0xcc1ce5c8763f3046de155926c39bebb0f9365995,scam,100
0xd7ef26f0cf2e21df02ad391d89226c7a72efa4a0,scam,100
0xf738d0b7e34d7b5a63d8e0ccfa25a0d9d4271816,scam,100
0x4a7d4264291d6bee4d4ee3eb01006445e19ef366,scam,100
0x59c26da37e1a97eeccc9fe9ae35e3fc2df6fb582,scam,100
0x07840bd8212039fe9d108dca7e5af53b5a8c10e2,scam,100
0x92127085c609bde93cab077e60f417d852222299,scam,100
0x30fe607e1b776fca07a55b9b4a011ac248a51ac5,scam,100
0x48ca1b283148a9c90bb443c45360f1dd19b47f12,scam,100
0x06ad9bacc335d658550c3be1fd1a2972f0ed6efd,scam,100
0xb0473323f6d0eee8732fbc6af8f32504ce897611,scam,100
